WBC,2603_507022,2588_501969,2573_668885,2559_004831,2544_506934,2530_172385,2515_99844,2501_982414,2488_121682,2474_413679,2460_855893,2447_445869,2434_181205,2421_059549,2408_078601,2395_23611,2382_529873,2369_957732,2357_517576,2345_207338,2333_024993,2320_968557,2309_03609,2297_225689,2285_535489,2273_963667,2262_508432,2251_168031,2239_940747,2228_824895,2217_818825,2206_920917,2196_129586,2185_443276,2174_860461,2164_379645,2153_999359,2143_718166,2133_534652,2123_447432,2113_455147,2103_556462,2093_750069,2084_034683,2074_409043,2064_871912,2055_422073,2046_058334,2036_779523,2027_584491,2018_472107,2009_441263,2000_490869,1991_619854,1982_827168,1974_111777,1965_472667,1956_90884,1948_419317,1940_003134,1931_659347,1923_387023,1915_18525,1907_053129,1898_989776,1890_994322,1883_065913,1875_20371,1867_406887,1859_674631,1852_006145,1844_400641,1836_857348,1829_375506,1821_954366,1814_593192,1807_291262,1800_047862,1792_862291,1785_73386,1778_66189,1771_645713,1764_684671,1757_778116,1750_925412,1744_125931,1737_379056,1730_684178,1724_040698,1717_448027,1710_905585,1704_412798,1697_969105,1691_573951,1685_226788,1678_927079,1672_674295,1666_467911,1660_307414,1654_192297,1648_12206,1642_096211,1636_114265,1630_175743,1624_280176,1618_427097,1612_61605,1606_846583,1601_118252,1595_430619,1589_78325,1584_175721,1578_607611,1573_078506,1567_587997,1562_135681,1556_721163,1551_344049,1546_003954,1540_700496,1535_433301,1530_201996,1525_006217,1519_845603,1514_719799,1509_628452,1504_571218,1499_547754,1494_557722,1489_600791,1484_676633,1479_784922,1474_92534,1470_097571,1465_301304,1460_536231,1455_802049,1451_098459,1446_425165,1441_781875,1437_168301,1432_584159,1428_029169,1423_503052,1419_005535,1414_536349,1410_095225,1405_681902,1401_296118,1396_937616,1392_606143,1388_301449,1384_023285,1379_771406,1375_545573,1371_345545,1367_171087,1363_021967,1358_897955,1354_798823,1350_724346,1346_674304,1342_648476,1338_646647,1334_668602,1330_71413,1326_783023,1322_875072,1318_990076,1315_127831,1311_288139,1307_470803,1303_675628,1299_902422,1296_150993
1.35,19.50805198,19.71894491,19.96401012,20.22926368,20.42062726,20.5226593,20.67494702,21.03303658,21.59283686,22.21153975,22.80488454,23.43379548,24.14340297,24.81974139,25.31704242,25.68688849,26.14515642,26.78351411,27.42581272,27.85608539,28.11008172,28.40594084,28.81826563,29.17875238,29.35568415,29.47557659,29.70279744,29.8745691,29.58926818,28.73731142,27.78570943,27.412276,27.87087776,28.80459804,29.70942779,30.4217927,31.06844016,31.69061896,32.10857834,32.17606272,32.0010622,31.82015224,31.73365491,31.65246382,31.47993646,31.24396482,31.02374823,30.82196594,30.56670484,30.21017873,29.76970509,29.28263691,28.7704665,28.24846398,27.73091394,27.219398,26.71792303,26.25468841,25.82861389,25.32218724,24.57656209,23.68031221,23.16136131,23.69608411,25.45942803,27.84298663,29.93861087,31.24261509,31.87509429,32.22365209,32.48815548,32.62142082,32.59277196,32.52348032,32.53442039,32.58912725,32.58366503,32.52543701,32.5216829,32.61003625,32.70069957,32.7150357,32.69979824,32.74662146,32.84963686,32.91956019,32.9196702,32.90927917,32.93897669,32.97377647,32.96307631,32.93214599,32.94384007,32.99416553,33.01414742,32.97414605,32.9206492,32.89290963,32.86250452,32.79737057,32.73490594,32.72978898,32.75527855,32.73153879,32.65668985,32.62746997,32.69327484,32.75809755,32.69899032,32.54403749,32.44292208,32.46166701,32.49831035,32.44066574,32.32890566,32.28722894,32.33452769,32.35941142,32.28475689,32.16584743,32.08862386,32.04334394,31.97160443,31.88808216,31.86000999,31.87108796,31.80649409,31.61570681,31.40983588,31.32764695,31.34395858,31.30312099,31.13419045,30.93601319,30.82789182,30.79419297,30.73904447,30.63524305,30.5276036,30.41172172,30.20792505,29.87934416,29.49707704,29.15505965,28.89037746,28.74281708,28.81857972,29.17732546,29.68012471,30.0786071,30.28412926,30.45450629,30.76113396,31.15430384,31.4581899,31.62281369,31.74937461,31.88670937,31.94829069,31.89025921,31.83569993,31.90514196,32.00661276,31.95660627,31.79084189,31.76794559,32.00002552,32.24230089,32.20882483,31.98667716,31.9270604,32.14307941,32.3376062,32.22721568,31.94351758
1.31,11.14226991,11.23816068,11.34742101,11.47884101,11.58001168,11.62872463,11.69532301,11.87671018,12.18657215,12.54630013,12.89198676,13.24393848,13.63435933,14.01807677,14.32062828,14.55951405,14.84348262,15.22855254,15.62992298,15.92630746,16.11719205,16.30658231,16.5445134,16.76561848,16.91427091,17.04961433,17.23824453,17.37964207,17.26222912,16.83800356,16.36187257,16.1951397,16.47544557,17.02273942,17.57950912,18.05590697,18.49626953,18.89163916,19.13346374,19.16130277,19.06284235,18.97863828,18.95047624,18.90932929,18.7964688,18.63838564,18.49111892,18.35726386,18.19104526,17.96533874,17.69643764,17.40784141,17.10288377,16.77955405,16.44849785,16.12547262,15.82284123,15.55183939,15.30331874,15.01418173,14.60651278,14.13365739,13.88597324,14.24694751,15.33759593,16.83299256,18.204058,19.11740005,19.59738692,19.86162634,20.05497503,20.17251671,20.18815299,20.15570555,20.15306437,20.18603082,20.20661156,20.20352885,20.21861082,20.2738645,20.33274662,20.35739071,20.36764486,20.40785994,20.47532235,20.52469937,20.54080175,20.56401495,20.62602118,20.69518222,20.71905393,20.700411,20.69443615,20.73094252,20.7756306,20.783462,20.75908,20.74123597,20.74510448,20.75168043,20.74857119,20.74587381,20.74691474,20.73387965,20.69982586,20.67271051,20.68099213,20.70584132,20.69800235,20.64452355,20.58938445,20.57568412,20.59204549,20.59583316,20.57317767,20.54901963,20.54104927,20.53479442,20.51247797,20.48087518,20.45378752,20.42475928,20.380517,20.32934024,20.29029676,20.2552914,20.19281712,20.10122976,20.02642548,20.00315226,19.99592768,19.93593458,19.81478189,19.70131524,19.65276379,19.63830398,19.58365249,19.46953152,19.34427,19.24573377,19.14751747,19.00263605,18.80937816,18.61074565,18.46079493,18.41264864,18.51615347,18.77418185,19.09240605,19.3390915,19.47264509,19.57579546,19.74739792,19.97846614,20.18333374,20.32887728,20.462456,20.60974257,20.70661096,20.68442607,20.58742464,20.53916266,20.59195016,20.67357655,20.70537451,20.7111109,20.75557516,20.80838622,20.7734621,20.65308274,20.58996513,20.69848476,20.88403033,20.93337313,20.77439818
0.69,14.70734333,14.84043034,14.91443592,14.95858495,14.98243212,15.00516159,15.08282397,15.27965784,15.60482531,15.99514507,16.3831669,16.76413552,17.16226369,17.55586084,17.88872399,18.16005858,18.45069734,18.82505906,19.23214199,19.54838911,19.71708292,19.80139689,19.89459938,20.02188207,20.15570177,20.28658799,20.41509458,20.48089916,20.37960898,20.09867782,19.80083669,19.72093866,19.96118667,20.40936422,20.87792081,21.27698659,21.61852184,21.9009784,22.06194765,22.05967932,21.94631738,21.82192351,21.73448132,21.65313649,21.53562028,21.38739297,21.24074129,21.10018818,20.93226156,20.70434785,20.41552768,20.09053977,19.75860856,19.43743666,19.12505361,18.80902837,18.49626648,18.22304089,17.99911007,17.73597141,17.29607185,16.69466365,16.25524084,16.45666211,17.50330746,19.06863171,20.54267773,21.50689852,21.96631476,22.18816138,22.37238897,22.51732331,22.5598484,22.53026664,22.51997144,22.55387888,22.57498033,22.55013408,22.52589418,22.55757198,22.62637407,22.66830028,22.66497175,22.66258414,22.70103187,22.76356344,22.81175672,22.83898572,22.86300643,22.88441916,22.88704323,22.87590344,22.88133896,22.91221875,22.93134572,22.90056108,22.83531412,22.79130429,22.79801828,22.82803683,22.83806072,22.81761591,22.78777334,22.76855784,22.76365835,22.77129479,22.78970766,22.80803056,22.80834728,22.78209915,22.73669805,22.68541013,22.63861708,22.60779864,22.60382378,22.62061767,22.63221275,22.61957958,22.59382828,22.57741793,22.56732579,22.53896507,22.48725357,22.43662156,22.39729335,22.33835215,22.237645,22.14004366,22.11692884,22.16105041,22.16878192,22.06396074,21.90359976,21.80972854,21.81079804,21.81193181,21.73944592,21.64307885,21.60396208,21.5881904,21.47377098,21.22404913,20.95123036,20.78292395,20.73131196,20.74384563,20.82913076,21.03722695,21.32952463,21.5748487,21.71073389,21.83111204,22.0486542,22.31791694,22.48962623,22.5209534,22.52528768,22.59548177,22.67385814,22.66254141,22.59247436,22.57993912,22.64231881,22.68011822,22.65949289,22.68708601,22.82605553,22.93592296,22.83635428,22.59249015,22.47897613,22.62328327,22.82957067,22.85022646,22.72758414
0.82,14.13603257,14.34216599,14.52179619,14.67437571,14.78917168,14.88346039,15.02180583,15.2720089,15.64306524,16.08236959,16.54296203,17.02514569,17.52507024,17.98143114,18.3318268,18.61747334,18.9689745,19.45565275,19.98170814,20.37792942,20.58467667,20.69377724,20.8189944,20.98592931,21.16906622,21.37011989,21.58014487,21.68866289,21.54137029,21.14115281,20.73487693,20.63858739,20.96221931,21.53679207,22.12669732,22.64393915,23.11793802,23.5313789,23.78321196,23.82105173,23.72560867,23.62232245,23.55106756,23.46339122,23.32628943,23.1709153,23.03103494,22.8818449,22.6718295,22.39028822,22.06707751,21.72069756,21.34477318,20.94318099,20.54202915,20.15917152,19.7956661,19.46459917,19.17621992,18.86102243,18.37763049,17.7154466,17.21074965,17.4253345,18.64499055,20.52210008,22.32958899,23.54318075,24.15145835,24.46457156,24.70450814,24.85541988,24.86217974,24.81125965,24.83880891,24.94090033,24.99146912,24.93808079,24.88174423,24.93286373,25.0604552,25.14759596,25.15600418,25.15977127,25.21945521,25.29800225,25.33234602,25.33309584,25.35894498,25.41717594,25.45332021,25.44015073,25.4215425,25.44348202,25.48222334,25.48107329,25.43544645,25.39888227,25.40719214,25.43793962,25.45389351,25.45048783,25.44192993,25.42778259,25.40304969,25.38282633,25.38486873,25.39317996,25.37175903,25.31952642,25.27677763,25.26670959,25.26188392,25.23132992,25.19582298,25.19707804,25.22652997,25.23145858,25.19398226,25.15811961,25.15413314,25.140603,25.06794761,24.96946931,24.93065836,24.96193748,24.96640722,24.86819116,24.7180685,24.62452928,24.60430941,24.56801635,24.45687627,24.3221776,24.24251723,24.21638905,24.18967682,24.14570606,24.09733967,24.0106137,23.81943461,23.53618388,23.27062177,23.1016157,22.99400354,22.90590674,22.92166232,23.15822779,23.54987438,23.86501115,23.98919041,24.08386277,24.36374883,24.78072389,25.07775727,25.13714883,25.12178131,25.21888461,25.36359343,25.36714539,25.24065969,25.19897147,25.34029231,25.49339461,25.48018118,25.39112357,25.43444241,25.57836805,25.55952447,25.28808479,25.03875222,25.10032719,25.35614786,25.42682549,25.20635526
0.98,14.12992014,14.34402248,14.55587534,14.73879545,14.84210895,14.87809248,14.95171913,15.17138296,15.54493867,15.98427477,16.41600804,16.84882873,17.30381741,17.73227526,18.06628366,18.33387106,18.64979319,19.06733029,19.49085406,19.78490183,19.94054961,20.06815578,20.23818692,20.4061187,20.52285339,20.64034111,20.81727758,20.95108326,20.82845288,20.39731708,19.91491375,19.7567681,20.07312052,20.67514622,21.27903834,21.77895409,22.23143471,22.65239807,22.93886572,23.00973614,22.93245593,22.85118235,22.8281309,22.80669718,22.72227421,22.59096522,22.46797878,22.3611189,22.22401523,22.02061544,21.75894076,21.46195434,21.13834707,20.79160348,20.43354744,20.07607456,19.7271945,19.40212818,19.10763119,18.79595053,18.38525029,17.90668274,17.63793319,17.98337265,19.10108557,20.67332353,22.13287026,23.10033708,23.59129169,23.85244901,24.05467929,24.18932904,24.21653161,24.19514723,24.21777889,24.28211315,24.30902133,24.2737473,24.24752161,24.29317406,24.37548886,24.41829823,24.41632107,24.43607406,24.51232785,24.5983475,24.63713173,24.64010405,24.66022486,24.70974731,24.74948564,24.75512863,24.75285919,24.77428711,24.80629715,24.81339447,24.79205807,24.77492085,24.78547282,24.81366727,24.83817505,24.84868882,24.8412048,24.81430541,24.78313704,24.77817975,24.80867091,24.83913838,24.82888076,24.78758334,24.7625614,24.76948989,24.76745375,24.72223475,24.66531332,24.65313472,24.68289594,24.6922337,24.64613299,24.58671167,24.57335956,24.60071953,24.6147125,24.5906766,24.55278154,24.51745999,24.46078239,24.36588391,24.26848049,24.21634142,24.19822754,24.15786863,24.07518835,23.989711,23.93650922,23.89945869,23.8553871,23.82303102,23.81915757,23.79097104,23.65732494,23.42315801,23.18744953,23.01950373,22.89294344,22.7866964,22.79185685,23.01707985,23.39062078,23.677605,23.75102393,23.75746576,23.93006219,24.28426541,24.61385478,24.77586694,24.85531895,24.99981259,25.18777428,25.28303022,25.26957981,25.28563773,25.39912889,25.47933799,25.38759719,25.20435878,25.14205405,25.25246362,25.36205587,25.33907645,25.2803826,25.33696774,25.4450884,25.39080739,25.1483751
6.79,18.59055509,18.81917245,19.02597935,19.17634765,19.22719628,19.21304699,19.25862801,19.47364432,19.85148114,20.29086372,20.71905161,21.15130925,21.60419239,22.01154208,22.28954302,22.46027864,22.63563444,22.8690466,23.08864518,23.21607157,23.29273598,23.406199,23.51743383,23.47399262,23.24954123,23.08176276,23.25458165,23.74612558,24.20502685,24.3329215,24.20498627,24.15813178,24.41379828,24.88093107,25.33638289,25.68976016,25.9959229,26.27709953,26.44728276,26.43898427,26.31803408,26.21302894,26.16861887,26.12234353,26.01850943,25.88523113,25.77925245,25.69857244,25.58876308,25.41912993,25.20951738,24.98187999,24.72459938,24.42086944,24.08723817,23.76070138,23.45947558,23.17552434,22.89664843,22.62038183,22.36711967,22.22138353,22.35511502,22.93457838,23.93721784,25.09124559,26.05462038,26.65322472,26.9487777,27.10409777,27.20866525,27.25173162,27.22563691,27.18459528,27.18395684,27.20751506,27.20018304,27.15475718,27.12414085,27.14645519,27.19416525,27.21718366,27.21038779,27.21105149,27.24106275,27.28119979,27.30532495,27.31473924,27.32622867,27.3434472,27.35809923,27.36948084,27.3839571,27.39709804,27.39372665,27.36971966,27.34003698,27.31908181,27.30358736,27.28333342,27.2590951,27.23864626,27.22222513,27.20553711,27.19380871,27.19539441,27.1992317,27.17837199,27.12605122,27.07215843,27.04750033,27.04167891,27.01795838,26.96694587,26.92182725,26.91202061,26.92064145,26.9060777,26.85345681,26.78589625,26.73222418,26.70306596,26.69635448,26.7005279,26.68535817,26.61986968,26.52196415,26.46440408,26.49497584,26.55804731,26.5390364,26.40205266,26.24115402,26.16629309,26.16791238,26.14325303,26.04857995,25.95912512,25.95869111,26.02037996,26.04356722,25.98303719,25.88019874,25.78165113,25.69931967,25.6664675,25.76224547,26.01315117,26.3041626,26.47172668,26.48350825,26.47020163,26.56357044,26.74462603,26.89618649,26.95334348,26.93969782,26.89324242,26.8290982,26.78236634,26.8083774,26.89672445,26.94670139,26.89434035,26.82768326,26.88316957,27.02487862,27.03842267,26.8069096,26.50482335,26.416922,26.5872057,26.76491311,26.73307101,26.57259058
1.96,31.55402418,32.06224052,32.4887535,32.85397892,33.08361835,33.21287577,33.47399096,34.08465993,34.99817538,35.96481041,36.86591815,37.84171363,38.98837218,40.08925172,40.83778496,41.27691174,41.79157709,42.60795242,43.48709102,44.0700356,44.39942671,44.84773203,45.55151816,46.19147124,46.47424689,46.59557698,46.91900919,47.27937415,47.00047696,45.7775631,44.2812481,43.64639673,44.37553573,45.92027493,47.42182358,48.58978248,49.67090656,50.78267496,51.61578388,51.86575448,51.67521442,51.45649204,51.40528074,51.3656566,51.15222036,50.81511861,50.51445311,50.26348016,49.91934627,49.38874381,48.72573985,48.02359919,47.30622791,46.55467867,45.7734167,44.99266542,44.2502852,43.58661899,42.97730768,42.23651683,41.13719514,39.8309906,39.13356831,40.08795843,42.95915464,46.77851732,50.09977673,52.13145404,53.10125759,53.66643843,54.1428559,54.41014583,54.38838767,54.2914047,54.34845691,54.49474245,54.52038662,54.41971733,54.40082115,54.56445201,54.75519947,54.80422432,54.778234,54.86257785,55.07377123,55.24274527,55.27418995,55.27441225,55.36659147,55.49857871,55.54213939,55.50616992,55.52253074,55.63228086,55.71675634,55.68128604,55.59608132,55.58129279,55.62420245,55.61560616,55.53212921,55.46849084,55.4811166,55.50382483,55.47043181,55.42983582,55.45725203,55.50938036,55.47433646,55.35126347,55.26545354,55.27857272,55.28787034,55.18188996,55.02003741,54.95497206,55.00766906,55.03815843,54.95008855,54.81452941,54.73473185,54.67488897,54.5277548,54.30173277,54.12468073,54.05257059,53.98416558,53.82411824,53.63140091,53.51876579,53.45688607,53.2969669,52.99216802,52.6845017,52.5310382,52.51345138,52.4853614,52.35011946,52.11443909,51.81183388,51.45541985,51.05560661,50.60174602,50.04131504,49.3961155,48.92051682,48.99517262,49.72199958,50.70613169,51.42101377,51.76203938,52.08367078,52.68337713,53.4372111,54.06062189,54.52421026,54.98905991,55.42653345,55.5917857,55.44521236,55.3249017,55.52083531,55.84257255,55.87307592,55.59180102,55.43656682,55.68345573,56.04025667,56.07972747,55.86859551,55.83772636,56.08925731,56.20184941,55.86521389,55.39630551
1.33,20.57187812,20.95084931,21.39687546,21.83321561,22.10975447,22.21677449,22.34763209,22.68229851,23.17933566,23.6567497,24.06099956,24.52673211,25.11919132,25.66066258,25.94116998,26.03689596,26.24948843,26.71040841,27.19796715,27.44867403,27.5332072,27.73945323,28.1264218,28.41467872,28.41367333,28.35921253,28.59303819,28.97817452,28.92792723,28.13110538,27.04151328,26.48759143,26.84432661,27.7334173,28.57895558,29.23369304,29.91372449,30.68493828,31.27244222,31.43178391,31.2886225,31.16946757,31.20665789,31.25287129,31.16242967,30.99707114,30.89497412,30.85014369,30.73203394,30.48805138,30.2106489,29.99003,29.79352812,29.53729736,29.21844579,28.91121579,28.65947183,28.43542985,28.19635605,27.92754038,27.63583647,27.37827539,27.32533196,27.70230234,28.56041998,29.63865161,30.54831338,31.09199247,31.3645518,31.55490195,31.71155892,31.76110702,31.69921398,31.64509163,31.68484545,31.75297354,31.7410157,31.66679452,31.65135176,31.74334872,31.85256571,31.88510163,31.87110653,31.90270059,31.99113096,32.06112913,32.07449269,32.08193271,32.12992682,32.18199006,32.18319912,32.15721422,32.17418718,32.23539104,32.2609256,32.20734975,32.13517593,32.12355763,32.16017733,32.17284263,32.14460294,32.13090884,32.16232501,32.19265566,32.17617069,32.14661706,32.16879684,32.23672663,32.27669627,32.25137987,32.20586114,32.19285815,32.20009053,32.18652474,32.15676433,32.15116532,32.17384966,32.18299518,32.16081002,32.14688561,32.17668266,32.22097045,32.22524974,32.18761368,32.15553107,32.15153707,32.1467202,32.11936968,32.0958483,32.10322125,32.11060796,32.06240625,31.95905227,31.86641924,31.84182295,31.87685867,31.92152172,31.93178234,31.88548788,31.79045982,31.69146206,31.62508362,31.53492966,31.28948608,30.86410432,30.48098792,30.45239211,30.82650372,31.28243284,31.478855,31.44341738,31.50485856,31.85901229,32.34372159,32.70100399,32.89823563,33.06373673,33.21078513,33.21690665,33.09094748,33.05723855,33.26019339,33.51596922,33.53803372,33.35483255,33.29103141,33.50680752,33.74785445,33.69534841,33.43065089,33.33119475,33.54332711,33.78962412,33.77750446,33.60261819
0.75,11.19762578,11.36889905,11.59078667,11.83482357,12.01109619,12.0929451,12.17362962,12.35636459,12.62844269,12.8939513,13.12355061,13.39421574,13.74517624,14.07445644,14.25656984,14.32982595,14.46735387,14.74828833,15.04681317,15.21073265,15.28284497,15.43393235,15.69751865,15.90111756,15.92112597,15.89223282,16.02468115,16.25176719,16.23240263,15.77510029,15.13764684,14.80848077,15.01761259,15.54879042,16.06012879,16.45846418,16.86917129,17.33422936,17.69459783,17.80646874,17.74427086,17.70166709,17.75406987,17.80621226,17.76515929,17.67054401,17.61515966,17.60191812,17.54705071,17.40784552,17.23777703,17.10203805,16.99241717,16.85711135,16.68319098,16.50844695,16.36273116,16.23542378,16.10147736,15.94939428,15.78163241,15.62837595,15.58306331,15.77923001,16.26922178,16.93157465,17.54620052,17.96459621,18.19365689,18.32639912,18.42061116,18.47203453,18.48271582,18.49650446,18.54805834,18.61340558,18.64596109,18.64479883,18.65467035,18.70358736,18.77122496,18.82657194,18.86872883,18.91287781,18.95811524,18.9940601,19.02731967,19.07368056,19.12398632,19.14790679,19.14234616,19.14850508,19.19924215,19.26650846,19.29267705,19.26834215,19.24695212,19.27470635,19.33426933,19.37853127,19.3957544,19.41438974,19.45288834,19.49631753,19.52903464,19.55811062,19.59049322,19.6097382,19.59859485,19.5749141,19.57672866,19.61371154,19.65987532,19.69719001,19.73819074,19.79114167,19.82952208,19.82496101,19.79689834,19.79500227,19.82863667,19.84996093,19.82517028,19.79120266,19.81191571,19.88728014,19.94437206,19.92964771,19.87420761,19.84828494,19.87311056,19.90728837,19.91303282,19.90335664,19.9164196,19.95988534,19.99476994,19.9723332,19.88497439,19.78825058,19.75921835,19.80346713,19.80789307,19.6351345,19.30422097,19.04369476,19.08910948,19.41011109,19.7120684,19.76048094,19.64378397,19.65388568,19.93529185,20.3382257,20.64251298,20.8099124,20.94157594,21.07099561,21.12348006,21.08155708,21.06111344,21.16137493,21.31284002,21.36927339,21.32345763,21.31540003,21.42071348,21.54188831,21.56646093,21.54723432,21.62109517,21.77898527,21.83445638,21.66978134,21.42479007
0.55,10.35793518,10.49369269,10.66291055,10.85157613,10.98844526,11.04890179,11.10981069,11.26424022,11.51108731,11.76908629,11.99805177,12.24728188,12.55187427,12.84316783,13.02706762,13.12697791,13.26968895,13.51574694,13.77310964,13.92919829,14.01732053,14.1664579,14.40265505,14.59944038,14.66775982,14.70293178,14.83759774,14.98743711,14.88396439,14.41288307,13.82355432,13.52754001,13.70469313,14.16790062,14.6319731,15.01094076,15.38858619,15.78347614,16.06724702,16.13658603,16.06053259,15.99352361,15.99486105,15.99747699,15.93984467,15.85369999,15.79764005,15.75912496,15.67318807,15.51997953,15.34969001,15.20651562,15.07169721,14.9023606,14.6992139,14.5058848,14.35243316,14.22545149,14.08976763,13.91961983,13.71785191,13.54104317,13.51331899,13.76508967,14.30662019,14.97968524,15.57283243,15.97557367,16.2123198,16.35231993,16.42399508,16.4321553,16.41672056,16.43714607,16.49731509,16.53470392,16.50885023,16.46556138,16.48052283,16.55820559,16.62895857,16.64658851,16.64426788,16.67516963,16.73358192,16.77208341,16.77858915,16.79117912,16.83173123,16.86745141,16.86291426,16.8396785,16.84978081,16.90011097,16.94095731,16.93445023,16.90043581,16.88080486,16.88403614,16.89033498,16.89365808,16.90658637,16.92847737,16.93989408,16.93784616,16.94830016,16.98626286,17.02586179,17.03428284,17.02160446,17.02702932,17.05959492,17.08603747,17.08535032,17.08279251,17.10723482,17.13786858,17.12971966,17.08480269,17.05893214,17.08695673,17.13550102,17.1557832,17.15293896,17.165836,17.19227304,17.18061801,17.10759386,17.02440586,16.99692416,17.0209811,17.03409483,17.00293018,16.95886261,16.94073553,16.94052456,16.93276646,16.92689417,16.95083549,16.99142024,16.98860418,16.89815439,16.7330527,16.54186847,16.37789741,16.29859106,16.35458046,16.53083978,16.71596989,16.7903797,16.75667619,16.74605097,16.87510762,17.12195709,17.37400776,17.5619289,17.69799326,17.80423185,17.865196,17.87349114,17.87144529,17.9046029,17.96163458,18.00637621,18.05069995,18.13871398,18.25393675,18.30121367,18.2234116,18.08747155,18.00945707,18.02500409,18.07156181,18.10588276,18.16883114
